sos_id,AVAPPDATE,AVAPPTYPE,AVRECVDATE,AVSENTDATE,PARTYAFFIL,PHONE
OH0022990998,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013033053,8/19/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0025321488,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0023741314,6/8/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013116484,8/24/2020,PROBLEM APP,/  /,/  /,---,419.478.8006
OH0013049015,8/24/2020,PROBLEM APP,/  /,/  /,---,419.472.4703
OH0019626255,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013014775,8/24/2020,PROBLEM APP,/  /,/  /,---,419.476.4074
OH0025180715,8/20/2020,PROBLEM APP,/  /,/  /,---,419.425.0824
OH0013003007,8/24/2020,PROBLEM APP,/  /,/  /,DEM,419.472.8247
OH0013148227,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013034638,8/24/2020,PROBLEM APP,/  /,/  /,---,419.350.0268
OH0013010635,8/24/2020,PROBLEM APP,/  /,/  /,---,419.841.6420
OH0018521160,8/20/2020,PROBLEM APP,/  /,/  /,---,419.867.3893
OH0013101579,8/18/2020,PROBLEM APP,/  /,/  /,---,419.476.7768
OH0025030353,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0025333145,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0025233822,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0023914283,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013250257,8/21/2020,PROBLEM APP,/  /,/  /,---,419.472.1595
OH0023886716,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013256432,8/24/2020,PROBLEM APP,/  /,/  /,---,419.262.6762
OH0019459054,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013202813,8/21/2020,PROBLEM APP,/  /,/  /,GRE,419.474.6204
OH0013039192,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013178832,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013236813,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013114795,8/19/2020,PROBLEM APP,/  /,/  /,---,419.474.8797
OH0013031684,7/14/2020,PROBLEM APP,/  /,/  /,DEM,419.266.7945
OH0022105149,8/19/2020,PROBLEM APP,/  /,/  /,---,419.410.2733
OH0022812628,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0012991765,8/24/2020,PROBLEM APP,/  /,/  /,---,419.474.9824
OH0013173417,8/19/2020,PROBLEM APP,/  /,/  /,---,567.315.3152
OH0020819796,8/21/2020,PROBLEM APP,/  /,/  /,---,419.496.8796
OH0013221509,8/21/2020,PROBLEM APP,/  /,/  /,DEM,419.878.8397
OH0013119572,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0023353223,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0018758352,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0021754745,6/9/2020,PROBLEM APP,/  /,/  /,---, 
OH0013106907,5/18/2020,PROBLEM APP,/  /,/  /,DEM,419.343.2458
OH0019747583,8/19/2020,PROBLEM APP,/  /,/  /,---,419.410.7567
OH0013020279,8/19/2020,PROBLEM APP,/  /,/  /,DEM,419.382.0728
OH0023157635,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0012988800,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0023806905,8/24/2020,PROBLEM APP,/  /,/  /,---,419.705.4390
OH0023905732,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013211335,8/24/2020,PROBLEM APP,/  /,/  /,---,419.517.3244
OH0013204141,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0013040201,8/21/2020,PROBLEM APP,/  /,/  /,---,419.843.5719
OH0013200223,8/24/2020,PROBLEM APP,/  /,/  /,---,419.356.8270
OH0023855537,8/21/2020,PROBLEM APP,/  /,/  /,---,419.917.2950
OH0013025198,8/19/2020,PROBLEM APP,/  /,/  /,---,419.726.0413
OH0020514849,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0019395347,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013178907,8/24/2020,PROBLEM APP,/  /,/  /,DEM,419.381.9612
OH0023359548,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013156426,6/9/2020,PROBLEM APP,/  /,/  /,---,419.475.4813
OH0021873291,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013195395,8/19/2020,PROBLEM APP,/  /,/  /,---,419.861.3241
OH0013126471,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0015575319,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013013538,8/24/2020,PROBLEM APP,/  /,/  /,---,419.244.1842
OH0023976545,8/7/2020,PROBLEM APP,/  /,/  /,DEM,419.329.1691
OH0013005672,8/24/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0021425453,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0022310062,8/10/2020,PROBLEM APP,/  /,/  /,---, 
OH0013163582,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0018524354,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0024669088,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013095658,6/9/2020,PROBLEM APP,/  /,/  /,REP,419.346.4264
OH0024534423,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0024895804,8/24/2020,PROBLEM APP,/  /,/  /,---,567.698.3362
OH0013021954,8/24/2020,PROBLEM APP,/  /,/  /,---,419.822.5841
OH0019839454,8/20/2020,PROBLEM APP,/  /,/  /,DEM,313.441.2214
OH0013090063,8/24/2020,PROBLEM APP,/  /,/  /,---,419.242.9013
OH0025137757,8/20/2020,PROBLEM APP,/  /,/  /,---,419.901.4586
OH0012985854,6/5/2020,PROBLEM APP,/  /,/  /,REP, 
OH0013217486,8/20/2020,PROBLEM APP,/  /,/  /,DEM,419.724.0288
OH0013133915,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0019830767,8/18/2020,PROBLEM APP,/  /,/  /,---,419.917.3201
OH0013077202,8/18/2020,PROBLEM APP,/  /,/  /,---,419.242.1552
OH0023657234,8/20/2020,PROBLEM APP,/  /,/  /,---,419.360.0230
OH0018520357,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013140472,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013019603,6/8/2020,PROBLEM APP,/  /,/  /,DEM,419.382.8731
OH0021051543,8/21/2020,PROBLEM APP,/  /,/  /,---,419.418.4720
OH0012997490,8/19/2020,PROBLEM APP,/  /,/  /,---,419.531.4338
OH0019877616,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013015444,8/19/2020,PROBLEM APP,/  /,/  /,---,419.877.0537
OH0025419419,8/20/2020,PROBLEM APP,/  /,/  /,---,567.970.5008
OH0022875242,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013098662,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0025238433,6/25/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0025238424,5/27/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013177070,8/20/2020,PROBLEM APP,/  /,/  /,---,419.475.1067
OH0013139338,6/8/2020,PROBLEM APP,/  /,/  /,---,419.973.4485
OH0013124659,8/20/2020,PROBLEM APP,/  /,/  /,---,419.392.4362
OH0013210423,7/30/2020,PROBLEM APP,/  /,/  /,---,419.320.0509
OH0015521607,8/24/2020,PROBLEM APP,/  /,/  /,---,419.475.7386
OH0023551378,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0012991649,8/19/2020,PROBLEM APP,/  /,/  /,---,419.243.9815
OH0018780468,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013185687,8/21/2020,PROBLEM APP,/  /,/  /,---,419.885.5076
OH0013104679,8/24/2020,PROBLEM APP,/  /,/  /,---,419.472.4061
OH0021422412,8/24/2020,PROBLEM APP,/  /,/  /,---,419.474.7630
OH0013209950,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013065615,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013082133,5/18/2020,PROBLEM APP,/  /,/  /,DEM,419.691.9404
OH0013223705,8/24/2020,PROBLEM APP,/  /,/  /,---,419.472.4541
OH0023639462,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0023307844,8/20/2020,PROBLEM APP,/  /,/  /,---,419.496.7138
OH0021931040,8/21/2020,PROBLEM APP,/  /,/  /,---,419.474.6479
OH0025195708,8/21/2020,PROBLEM APP,/  /,/  /,---,937.423.9694
OH0012987692,7/31/2020,PROBLEM APP,/  /,/  /,REP,419.382.1749
OH0013207789,8/24/2020,PROBLEM APP,/  /,/  /,---,419.320.4460
OH0013167823,8/24/2020,PROBLEM APP,/  /,/  /,DEM,419.241.1568
OH0018517684,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0021169020,8/21/2020,PROBLEM APP,/  /,/  /,---,419.205.3590
OH0024713308,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0020624360,8/24/2020,PROBLEM APP,/  /,/  /,---,419.356.3950
OH0023380270,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013129402,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0024687257,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013070822,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0021913203,8/24/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013116464,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0012990639,8/24/2020,PROBLEM APP,/  /,/  /,---,419.490.6800
OH0013059328,8/11/2020,PROBLEM APP,/  /,/  /,---, 
OH0013035832,8/18/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013107079,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013209264,8/19/2020,PROBLEM APP,/  /,/  /,---,419.531.1089
OH0019778159,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013089412,8/19/2020,PROBLEM APP,/  /,/  /,---,419.535.6556
OH0013073032,8/19/2020,PROBLEM APP,/  /,/  /,---,419.344.8127
OH0013206006,8/24/2020,PROBLEM APP,/  /,/  /,---,419.478.2641
OH0013205997,8/24/2020,PROBLEM APP,/  /,/  /,---,419.720.5066
OH0013039128,8/24/2020,PROBLEM APP,/  /,/  /,---,419.726.0640
OH0018847682,8/24/2020,PROBLEM APP,/  /,/  /,---,419.779.0844
OH0013009564,8/20/2020,PROBLEM APP,/  /,/  /,---,419.861.2901
OH0019613132,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013039327,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0022363211,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013055759,6/3/2020,PROBLEM APP,/  /,/  /,DEM,419.304.2092
OH0013223564,6/3/2020,PROBLEM APP,/  /,/  /,DEM,419.343.8139
OH0013084341,5/15/2020,PROBLEM APP,/  /,/  /,REP,419.327.2263
OH0023285544,8/20/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013039426,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0025030022,8/24/2020,PROBLEM APP,/  /,/  /,---,941.822.2055
OH0013248147,8/19/2020,PROBLEM APP,/  /,/  /,---,419.870.7130
OH0023036687,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0012989158,8/21/2020,PROBLEM APP,/  /,/  /,---,419.474.7303
OH0013177346,8/19/2020,PROBLEM APP,/  /,/  /,---,419.691.2322
OH0024857033,8/19/2020,PROBLEM APP,/  /,/  /,---,419.344.1778
OH0022065016,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0022490137,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013167923,8/21/2020,PROBLEM APP,/  /,/  /,---,419.351.9947
OH0021605368,8/18/2020,PROBLEM APP,/  /,/  /,---,567.277.8745
OH0013216989,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013054900,8/24/2020,PROBLEM APP,/  /,/  /,---,419.578.9356
OH0019930377,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013021617,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013237670,8/19/2020,PROBLEM APP,/  /,/  /,---,419.389.9468
OH0013060729,8/19/2020,PROBLEM APP,/  /,/  /,---,419.385.9570
OH0013081093,8/24/2020,PROBLEM APP,/  /,/  /,---,419.882.7327
OH0013142447,8/20/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0021939950,8/20/2020,PROBLEM APP,/  /,/  /,---,419.509.8676
OH0018508987,8/21/2020,PROBLEM APP,/  /,/  /,---,419.392.7235
OH0025288148,8/19/2020,PROBLEM APP,/  /,/  /,---,419.344.3286
OH0019750108,7/23/2020,PROBLEM APP,/  /,/  /,---,419.932.4880
OH0022419508,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013131735,8/18/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013241974,6/10/2020,PROBLEM APP,/  /,/  /,DEM,567.202.6844
OH0022419591,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0019646408,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013101919,8/24/2020,PROBLEM APP,/  /,/  /,---,419.893.1766
OH0015488133,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0013240176,6/3/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013049476,7/13/2020,PROBLEM APP,/  /,/  /,---,419.508.1644
OH0013234358,7/13/2020,PROBLEM APP,/  /,/  /,---,419.536.5009
OH0013049496,7/13/2020,PROBLEM APP,/  /,/  /,---,419.536.5009
OH0013228368,8/19/2020,PROBLEM APP,/  /,/  /,---,419.537.1765
OH0013137518,6/5/2020,PROBLEM APP,/  /,/  /,DEM,419.729.0192
OH0023639749,8/19/2020,PROBLEM APP,/  /,/  /,---,419.213.9305
OH0013027808,8/19/2020,PROBLEM APP,/  /,/  /,---,419.474.0245
OH0013016732,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013012915,8/19/2020,PROBLEM APP,/  /,/  /,---,419.243.3408
OH0018536044,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013180939,8/24/2020,PROBLEM APP,/  /,/  /,---,419.471.9758
OH0013138567,8/24/2020,PROBLEM APP,/  /,/  /,---,419.334.5718
OH0022290770,6/5/2020,PROBLEM APP,/  /,/  /,---,419.381.2755
OH0015831850,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0021284255,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0020088462,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0024919751,8/10/2020,PROBLEM APP,/  /,/  /,---, 
OH0023898784,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0023377908,8/19/2020,PROBLEM APP,/  /,/  /,---,419.322.4493
OH0023165625,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013115895,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0015564693,8/18/2020,PROBLEM APP,/  /,/  /,DEM,567.322.7340
OH0013090554,8/19/2020,PROBLEM APP,/  /,/  /,---,419.475.1943
OH0024184237,8/20/2020,PROBLEM APP,/  /,/  /,---,419.754.9405
OH0015096218,8/24/2020,PROBLEM APP,/  /,/  /,---,419.290.0131
OH0013112530,8/10/2020,PROBLEM APP,/  /,/  /,---, 
OH0013027275,8/19/2020,PROBLEM APP,/  /,/  /,---,419.574.3008
OH0022850761,8/21/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0024084864,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013240174,6/8/2020,PROBLEM APP,/  /,/  /,---,419.727.1846
OH0020828558,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0023395837,8/5/2020,PROBLEM APP,/  /,/  /,---, 
OH0013051668,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0022435818,8/7/2020,PROBLEM APP,/  /,/  /,NON, 
OH0013073873,8/20/2020,PROBLEM APP,/  /,/  /,---,419.829.4621
OH0019216000,6/3/2020,PROBLEM APP,/  /,/  /,---,419.808.7602
OH0013161017,5/18/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013059072,8/24/2020,PROBLEM APP,/  /,/  /,---,419.841.2823
OH0013153725,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0021225425,8/24/2020,PROBLEM APP,/  /,/  /,---,419.464.5717
OH0013031852,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013123355,8/24/2020,PROBLEM APP,/  /,/  /,DEM,419.478.2015
OH0013200480,8/20/2020,PROBLEM APP,/  /,/  /,---,419.893.5265
OH0013084949,8/10/2020,PROBLEM APP,/  /,/  /,---, 
OH0013210544,6/24/2020,PROBLEM APP,/  /,/  /,---,419.472.2397
OH0013070594,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013072161,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0022333053,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013224351,8/19/2020,PROBLEM APP,/  /,/  /,DEM,419.244.2705
OH0024470273,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013064180,6/4/2020,PROBLEM APP,/  /,/  /,NON, 
OH0012987934,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013158530,8/18/2020,PROBLEM APP,/  /,/  /,DEM,419.867.0510
OH0013014536,8/24/2020,PROBLEM APP,/  /,/  /,---,419.343.9699
OH0015687294,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013208834,8/21/2020,PROBLEM APP,/  /,/  /,---,419.537.9508
OH0022574404,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013235898,8/24/2020,PROBLEM APP,/  /,/  /,DEM,419.517.4643
OH0013215929,8/21/2020,PROBLEM APP,/  /,/  /,---,419.376.4361
OH0013121078,7/2/2020,PROBLEM APP,/  /,/  /,REP, 
OH0012999513,8/19/2020,PROBLEM APP,/  /,/  /,---,419.726.8764
OH0019838923,8/24/2020,PROBLEM APP,/  /,/  /,---,567.395.3425
OH0013125957,6/9/2020,PROBLEM APP,/  /,/  /,---, 
OH0023516649,8/24/2020,PROBLEM APP,/  /,/  /,---,567.345.2321
OH0013256375,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013163451,8/18/2020,PROBLEM APP,/  /,/  /,---,419.472.5215
OH0013196132,6/9/2020,PROBLEM APP,/  /,/  /,---,419.480.7911
OH0013052351,8/11/2020,PROBLEM APP,/  /,/  /,---,419.787.2566
OH0013072499,8/21/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013168228,8/20/2020,PROBLEM APP,/  /,/  /,DEM,419.867.3437
OH0013137887,8/14/2020,PROBLEM APP,/  /,/  /,REP,419.882.0267
OH0013177037,8/19/2020,PROBLEM APP,/  /,/  /,---,419.889.3849
OH0023897335,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013068906,8/24/2020,PROBLEM APP,/  /,/  /,---,419.385.2805
OH0012986187,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0020366992,8/24/2020,PROBLEM APP,/  /,/  /,---,567.315.2291
OH0013167858,8/21/2020,PROBLEM APP,/  /,/  /,---,419.893.1955
OH0013158803,6/18/2020,PROBLEM APP,/  /,/  /,---,567.322.1389
OH0013082123,8/21/2020,PROBLEM APP,/  /,/  /,---,419.764.2119
OH0013200989,8/21/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013126621,8/21/2020,PROBLEM APP,/  /,/  /,NON, 
OH0013176506,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013030789,8/19/2020,PROBLEM APP,/  /,/  /,---,419.836.7184
OH0013049355,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0023461905,8/24/2020,PROBLEM APP,/  /,/  /,---,419.344.2864
OH0013091319,8/24/2020,PROBLEM APP,/  /,/  /,---,419.476.0541
OH0024566129,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013034291,8/20/2020,PROBLEM APP,/  /,/  /,---,419.531.7151
OH0013109113,6/24/2020,PROBLEM APP,/  /,/  /,---,419.536.2932
OH0013134847,6/9/2020,PROBLEM APP,/  /,/  /,DEM,419.536.2932
OH0013234480,8/19/2020,PROBLEM APP,/  /,/  /,---,419.841.8058
OH0018636467,8/24/2020,PROBLEM APP,/  /,/  /,---,419.537.8725
OH0023073767,8/20/2020,PROBLEM APP,/  /,/  /,---,419.410.6337
OH0012997521,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0021259920,6/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013192147,8/24/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013254596,6/3/2020,PROBLEM APP,/  /,/  /,---,978.494.3578
OH0023753926,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013152029,8/19/2020,PROBLEM APP,/  /,/  /,---,419.205.6684
OH0013075101,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0023551377,8/7/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0019773912,8/20/2020,PROBLEM APP,/  /,/  /,---,419.691.0140
OH0024339830,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013217010,8/20/2020,PROBLEM APP,/  /,/  /,---,419.243.5295
OH0019350066,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013098290,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013203397,8/20/2020,PROBLEM APP,/  /,/  /,---,419.472.5660
OH0025203328,8/7/2020,PROBLEM APP,/  /,/  /,---, 
OH0020451524,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013095531,8/20/2020,PROBLEM APP,/  /,/  /,DEM,419.385.7062
OH0013166872,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0013162102,8/21/2020,PROBLEM APP,/  /,/  /,---,419.508.1210
OH0013011830,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013255373,8/19/2020,PROBLEM APP,/  /,/  /,---,419.754.4591
OH0024574639,8/24/2020,PROBLEM APP,/  /,/  /,DEM,304.688.5179
OH0012991629,8/19/2020,PROBLEM APP,/  /,/  /,---,419.836.2667
OH0013235311,6/10/2020,PROBLEM APP,/  /,/  /,---, 
OH0013214728,8/19/2020,PROBLEM APP,/  /,/  /,---,419.691.6956
OH0013179404,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0021002432,8/19/2020,PROBLEM APP,/  /,/  /,---,419.810.0010
OH0018847732,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013202397,8/21/2020,PROBLEM APP,/  /,/  /,---,419.478.3145
OH0013112550,6/4/2020,PROBLEM APP,/  /,/  /,---, 
OH0018772897,8/7/2020,PROBLEM APP,/  /,/  /,---, 
OH0013106787,8/7/2020,PROBLEM APP,/  /,/  /,---,419.865.8865
OH0013114932,8/7/2020,PROBLEM APP,/  /,/  /,---,419.865.8863
OH0022552307,8/19/2020,PROBLEM APP,/  /,/  /,---,419.537.0178
OH0012987881,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013032432,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0024856880,8/18/2020,PROBLEM APP,/  /,/  /,---,309.750.3912
OH0013224135,8/20/2020,PROBLEM APP,/  /,/  /,---,419.475.2635
OH0013006481,8/24/2020,PROBLEM APP,/  /,/  /,---,419.534.2326
OH0021746408,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0021795068,8/20/2020,PROBLEM APP,/  /,/  /,---,567.322.2265
OH0013169114,8/24/2020,PROBLEM APP,/  /,/  /,---,419.693.0069
OH0013251986,8/24/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013154315,8/20/2020,PROBLEM APP,/  /,/  /,---,419.841.8860
OH0013111208,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0015634519,8/24/2020,PROBLEM APP,/  /,/  /,REP, 
OH0013187519,8/21/2020,PROBLEM APP,/  /,/  /,---,419.836.1620
OH0022257437,8/19/2020,PROBLEM APP,/  /,/  /,---,419.870.8025
OH0013239680,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0021240705,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0019868583,8/19/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0020367071,8/24/2020,PROBLEM APP,/  /,/  /,DEM,567.288.0728
OH0018737442,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013205188,8/24/2020,PROBLEM APP,/  /,/  /,---,419.984.2688
OH0020368359,8/20/2020,PROBLEM APP,/  /,/  /,---,419.930.7690
OH0021380602,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013127104,8/21/2020,PROBLEM APP,/  /,/  /,---,419.870.9435
OH0013191806,8/20/2020,PROBLEM APP,/  /,/  /,---,419.836.5401
OH0013108479,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0012994497,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0021718131,8/6/2020,PROBLEM APP,/  /,/  /,---, 
OH0013155107,6/3/2020,PROBLEM APP,/  /,/  /,DEM,419.380.9992
OH0021082497,8/24/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013019055,6/8/2020,PROBLEM APP,/  /,/  /,---,410.407.0129
OH0025168906,6/10/2020,PROBLEM APP,/  /,/  /,---, 
OH0021031678,8/21/2020,PROBLEM APP,/  /,/  /,---, 
OH0024550427,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013062309,8/24/2020,PROBLEM APP,/  /,/  /,---,419.843.6977
OH0013231509,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0013173090,8/21/2020,PROBLEM APP,/  /,/  /,---,419.277.6903
OH0013151712,8/20/2020,PROBLEM APP,/  /,/  /,DEM,419.244.2372
OH0025460698,8/21/2020,PROBLEM APP,/  /,/  /,---,419.481.2571
OH0013001487,8/21/2020,PROBLEM APP,/  /,/  /,---,419.882.8883
OH0024293866,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0019702258,8/24/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013211160,8/24/2020,PROBLEM APP,/  /,/  /,---,419.866.5332
OH0015649053,8/24/2020,PROBLEM APP,/  /,/  /,---,419.866.5332
OH0024626910,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0019436068,6/18/2020,PROBLEM APP,/  /,/  /,---,419.841.5173
OH0013147723,8/20/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0018508807,8/6/2020,PROBLEM APP,/  /,/  /,---, 
OH0013133876,8/24/2020,PROBLEM APP,/  /,/  /,DEM, 
OH0013189608,8/24/2020,PROBLEM APP,/  /,/  /,---,419.537.0503
OH0020897450,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0013229041,8/21/2020,PROBLEM APP,/  /,/  /,---,419.829.1099
OH0013170363,8/19/2020,PROBLEM APP,/  /,/  /,---,419.867.1699
OH0013195116,8/20/2020,PROBLEM APP,/  /,/  /,---, 
OH0020898024,8/21/2020,PROBLEM APP,/  /,/  /,---,419.206.2296
OH0023475786,8/19/2020,PROBLEM APP,/  /,/  /,---, 
OH0015489366,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0013227642,8/20/2020,PROBLEM APP,/  /,/  /,---,419.690.4344
OH0021231464,8/7/2020,PROBLEM APP,/  /,/  /,---,419.829.3307
OH0025073697,8/18/2020,PROBLEM APP,/  /,/  /,---, 
OH0013155390,8/17/2020,PROBLEM APP,/  /,/  /,---,419.279.8445
OH0021328007,8/24/2020,PROBLEM APP,/  /,/  /,---, 
OH0013122447,8/20/2020,PROBLEM APP,/  /,/  /,DEM, 
